section,descriçao,Tipo,valor,quartos,banheiros,metros_quadrados,vagas_carro,cidade,bairro,data de postagem
12,"Casa com 3 suítes e escritório, à venda, 180 m² por R$ 1.050.000 - Precabura - Eusébio/CE",casa,1.050.000,3,5,180,,Eusébio,,24 de ago 00:36
13,"Casa Cidade Alpha, 300M², Residencial Ceará 2, Eusébio/CE",casa,1.980.000,4,4,300,,Eusébio,,24 de ago 00:33
14,"Casa com 3 suítes e escritório, à venda, 180 m² por R$ 1.050.000 - Precabura - Eusébio/CE",casa,1.050.000,3,5,180,,Eusébio,,24 de ago 00:33
15,Casa Duplex - Cascais Dunas Village (Casa 17) - Porto das Dunas - Aquiraz/CE,casa,1.000.000,4,4,200,,Aquiraz,,24 de ago 00:32
16,"Casa Duplex - 5 suítes, 298m² - Cidade dos Funcionários - Fortaleza/CE",casa,985.000,5,5,298,,Fortaleza, Cidade dos Funcionários,24 de ago 00:31
17,Casa Cidade Alpha - 244m² - Residencial Terras 4 - Eusébio/CE,casa,1.450.000,4,4,244,,Eusébio, Cidade Alpha,24 de ago 00:31
18,"Jardins Terra Brasilis, Casa Duplex em condomínio , 143m²- Jacundá, Aquiraz/CE",casa,879.900,3,3,143,,Aquiraz,,24 de ago 00:29
19,Casa Cidade Alpha - 231m² - Residencial Terras 3 - Eusébio/CE,casa,1.550.000,4,5,231,,Eusébio,,24 de ago 00:29
20,"Condomínio Bello Village, Casa 138m², Mangabeira - Eusébio/CE",casa,550.000,3,3,139,,Eusébio,,24 de ago 00:29
21,"Casa Duplex, Casa Duplex Nascente, 422m² - Dunas, Fortaleza/CE",casa,1.790.000,5,5,422,,Fortaleza, De Lourdes,24 de ago 00:28
22,"Alphaville Fortaleza, Casa nova e moderna, 481,00m², Cararu, Eusébio/CE",casa,4.650.000,5,5,481,,Fortaleza, Sabiaguaba,24 de ago 00:28
23,"Cond. Stellarium Prime Maison, Casa Duplex, 470m², De Lourdes / Dunas, Fortaleza/CE.",casa,3.100.000,5,5,470,,Fortaleza, De Lourdes,24 de ago 00:28
24,Casa Mansão Dunas - 600m² - De Lourdes - Fortaleza - CE,casa,1.900.000,5,5,600,,Fortaleza, Praia do Futuro I,24 de ago 00:28
25,"Casa Plana, 195m², Lote 16x33 (528m²), 4 dormitórios (2 suítes), Fortaleza/CE",casa,845.000,4,3,195,,Fortaleza, Vicente Pinzon,24 de ago 00:28
26,Caremelle Vitta - Mangabeira - Eusébio/CE,casa,525.000,3,3,98,,Eusébio,,24 de ago 00:28
27,"Casa Cidade Alpha, 300M², Residencial Ceará 2, Eusébio/CE",casa,1.980.000,4,4,300,,Eusébio,,24 de ago 00:28
28,Casa Cidade Alpha - 235m² - Residencial Terras 3 - Eusébio/CE,casa,1.750.000,4,5,235,,Eusébio,,24 de ago 00:27
29,"Casa Duplex, Solta - 305m², Parque Manibura, Fortaleza/CE.",casa,650.000,5,4,305,,Fortaleza, Parque Manibura,24 de ago 00:27
30,"CarCond. Carmel Design, Casa Duplex, 225m² - José de Alencar, Fortaleza/CE.",casa,1.389.000,3,5,225,,Fortaleza, José de Alencar,24 de ago 00:27
31,The House Vizcay - Casa - 126m³ - Flecheiras - Trairi/CE,casa,964.033,3,3,126,,Trairi,,24 de ago 00:27
32,Casa - Condomínio Fechado - Quintas do Lago - Eusébio/CE,casa,2.100.000,5,5,400,,Eusébio,,24 de ago 00:27
33,"Casa Plana, 171m² - Messejana - Fortaleza/CE",casa,445.000,3,3,171,,Fortaleza, Messejana,24 de ago 00:27
34,"Casa Alto Padrão, 251m², Cidade Alpha Terras 3, Eusébio/CE",casa,1.790.000,4,5,251,,Eusébio,,24 de ago 00:27
35,Casa Cidade Alpha - 331m² - Residencial Ceará 1 - Eusébio/CE,casa,2.250.000,4,5,331,,Eusébio, Cidade Alpha,24 de ago 00:27
36,Condomínio La Vida Park - Centro - Eusébio/CE,casa,410.000,3,3,100,,Eusébio,,24 de ago 00:27
37,"Luxor Residente, Casa 280m², Condomínio Fechado, Edson Queiroz, Fortaleza/CE",casa,1.150.000,4,5,280,,Fortaleza, José de Alencar,24 de ago 00:27
38,"Ocean Garden Cumbuco, Casas Duplex, 166,08m², Cumbuco/CE",casa,1.154.262,3,3,106,,Caucaia, Cumbuco,24 de ago 00:26
39,Casa Alphaville Fortaleza - Porteira Fechada,casa,3.850.000,4,5,420,,Eusébio,,24 de ago 00:26
40,"Casa Plana Alto Padrão 170m², Cidade Alpha Terras 3 - Eusébio/CE",casa,1.290.000,3,4,170,,Eusébio,,24 de ago 00:26
41,"Alphaville Fortaleza, Casa 470,00m2, Alphaville Fortaleza, Eusébio/CE",casa,5.200.000,5,5,470,,Aquiraz,,24 de ago 00:26
42,"Casa Duplex, 350,00m², Edson Queiroz, Fortaleza/CE",casa,450.000,5,5,350,,Fortaleza, Edson Queiroz,24 de ago 00:26
43,Casa Alto Padrão - 4 suítes - 335m² - Cidade Alpha Ceara 3 - Eusébio/CE,casa,2.250.000,4,5,335,,Eusébio, Cidade Alpha,24 de ago 00:26
44,"Casa Duplex Solta - 92,88 m² - Coaçu - Eusébio/CE",casa,419.900,3,3,93,,Eusébio,,24 de ago 00:26
45,"Terras Alphaville Ceará 4, Lotes Residenciais, 234,52m², Cidade Alpha, Eusébio/CE",casa,1.750.000,5,4,234,,Eusébio, Cidade Alpha,24 de ago 00:26
46,Casa plana solta - 120 m² - Tamatanduba - Eusébio/CE,casa,590.000,3,3,120,,Eusébio,,24 de ago 00:26
47,"Cond. Summerville Cumbuco - Casa Duplex com 6 suítes no Cumbuco, Caucaia /CE",casa,1.650.000,5,5,240,,Caucaia, Cumbuco,24 de ago 00:25
48,"Alphaville Fortaleza, Casa, 500m², Alphaville, Eusébio/CE",casa,3.500.000,4,5,500,,Eusébio,,24 de ago 00:25
49,"Condomínio Alphaville Fortaleza, Casa, área total 540,43m², área construída 436,00m², Cara",casa,4.200.000,4,5,436,,Eusébio,,24 de ago 00:25
50,"Condomínio Eco Park, Casa, 105m2, Centro, Eusébio/CE",casa,584.000,3,4,105,,Eusébio,,24 de ago 00:25
1,"Casa Cidade Alpha - 281,03m² - Residencial Ceará 3 - Eusébio/CE",casa,2.100.000,5,5,281,,Eusébio, Cidade Alpha,24 de ago 00:25
2,"Casa Cidade Alpha, 415m², Residencial Ceará 2, Eusébio/CE",casa,2.900.000,4,4,415,,Eusébio, Cidade Alpha,24 de ago 00:25
3,Casa Cidade Alpha - 400m² - 5 suítes - Residencial Ceará 2 - Eusébio/CE,casa,2.990.000,5,5,400,,Eusébio, Cidade Alpha,24 de ago 00:25
4,Casa Belissima no Conjunto Ceará,casa,350.000,3,2,280,,Fortaleza, Conjunto Ceará II,23 de ago 23:57
5,"Bangalô com 4 dormitórios à venda, 133 m² por R$ 1.550.000,00 - Flecheiras - Trairi/CE",casa,1.550.000,4,5,133,,Trairi,,23 de ago 23:57
6,Casa com 3 quartos no Eusébio,casa,359.000,3,2,90,,Eusébio,,23 de ago 23:54
7,Casa com 3 quartos no Eusébio,casa,419.900,3,2,106,,Eusébio,,23 de ago 23:28
8,Casa com 3 quatos no Eusébio,casa,399.000,3,3,107,,Eusébio,,23 de ago 23:22
9,"SI: Duplex com 3 suítes em condomínio fechado com piscina, no Centro do Eusébio",casa,584.000,3,5,105,,Eusébio,,23 de ago 23:21
10,"Casa 4 quartos com suíte à venda no Creta Residence, Eusébio - CE",casa,655.000,4,5,149,,Eusébio, Coité,23 de ago 23:20
11,"Casa 4 quartos com suíte à venda no Van Gogh, Eusébio - CE",casa,810.000,4,4,154,,Eusébio, Coité,23 de ago 23:17
12,"Casa 3 quartos com suíte à venda no Bossa Nova, Eusébio - CE",casa,634.097,3,3,118,,Eusébio, Timbu,23 de ago 23:10
13,"Casa 4 quartos com suíte à venda no Villa Capri, Eusébio - CE",casa,649.000,3,4,140,,Eusébio, Urucunema,23 de ago 23:08
14,"Casa 4 quartos com suíte à venda no Brisas Residence, Eusébio - CE",casa,650.000,4,4,141,,Eusébio, Amador,23 de ago 23:08
15,"Casa 3 quartos com suíte à venda no Vanguard Houses, Eusébio - CE",casa,530.000,3,3,104,,Eusébio, Amador,23 de ago 23:08
16,"Casa com 5 quartos sendo 4 suites à venda, 248 m² por R$ 1.250.000 - Cumbuco - Caucaia/CE",casa,1.250.000,5,5,248,,Caucaia, Cumbuco,23 de ago 22:37
17,"Casa com 3 dormitórios à venda, 188 m² por R$ 879.000,00 - Cidade dos Funcionários - Forta",casa,879.000,3,3,188,,Fortaleza, Cidade dos Funcionários,23 de ago 22:33
18,Casa plana nova super espaçosa com 3 suites prox ao shopping Terrazo,casa,430.034,3,3,140,,Eusébio,,23 de ago 22:29
19,"Casas em condomínio fechado, 3 suítes frente ao shopping",casa,753.000,3,4,137,,Eusébio,,23 de ago 22:29
20,"Casa com 3 dormitórios à venda, 130 m² por R$ 450.000,00 - Edson Queiroz - Fortaleza/CE",casa,450.000,3,1,130,,Fortaleza, Edson Queiroz,23 de ago 22:23
21,"Casa com 3 dormitórios à venda, 200 m² por R$ 389.000,00 - Centro - Pindoretama/CE",casa,389.000,3,4,200,,Pindoretama,,23 de ago 22:21
22,"Casa com ponto comercial à venda, 142 m² por R$ 200.000 - Cágado - Maracanaú/CE",casa,200.000,2,2,142,,Maracanaú, Cágado,23 de ago 22:19
23,"Casa com 3 dormitórios à venda, 133 m² Amora Residence por R$ 600.000 - Eusébio - Eusébio/",casa,600.000,3,4,133,,Eusébio,,23 de ago 22:19
24,Casa duplex com 04 suítes à venda em Eusébio | Condomínio Jardins do Lago.,casa,1.400.000,4,4,236,,Eusébio,,23 de ago 22:08
25,Casa plana com 03 suítes à venda na Cidade Alpha | Terras Alphaville Ceará 4,casa,1.080.000,3,3,142,,Eusébio, Cidade Alpha,23 de ago 22:01
26,Casas com Acabamento de primeira no Eusébio,casa,389.000,3,2,90,,Eusébio,,23 de ago 21:55
27,Casa com exclusivo espaço de convivência para moradores da rua privativa,casa,760.029,4,4,144,,Eusébio,,23 de ago 21:55
28,Belíssima casa no Condomínio Grand Reserva no Eusébio,casa,950.095,3,3,132,,Eusébio,,23 de ago 21:55
29,Casa duplex com fino acabamento 3 suites prox ao Shopping Terrazo,casa,695.000,3,3,134,,Eusébio,,23 de ago 21:55
30,Casa excelente no Terras Alphaville com hidromassagem,casa,1.690.196,4,4,227,,Eusébio,,23 de ago 21:55
31,"Casa com energia solar, poço profundo e automação na Cidade Alpha Ceará",casa,2.900.029,4,4,363,,Eusébio,,23 de ago 21:55
32,Casa 100% mobiliada em condomínio à venda no Eusébio,casa,1.260.012,4,4,280,,Eusébio,,23 de ago 21:55
33,Casa com 3 Suítes à venda por R$ 1.890.000 - Quintas Do Lago,casa,1.890.000,4,4,280,,Eusébio,,23 de ago 21:48
34,"Casa com 3 dormitórios à venda, 700 m² por R$ 1.700.000 - Messejana - Fortaleza/Ceará",casa,1.700.000,3,3,700,,Fortaleza, Messejana,23 de ago 21:43
35,"Casa com 2 dormitórios à venda, 380 m² por R$ 300.000,00 - Precabura - Eusébio/CE",casa,300.000,2,1,380,,Eusébio,,23 de ago 21:43
36,"Casa com 7 dormitórios à venda, 16171 m² por R$ 4.800.000,00 - Lagoa Uruaú - Beberibe/CE",casa,4.800.000,5,5,16171,,Beberibe,,23 de ago 21:42
37,"Casa Plana com Varanda e Cozinha Americana - 2 Quartos e 2 Vagas, Pronta para Morar!",casa,200.000,2,2,60,,Fortaleza, Siqueira,23 de ago 21:41
38,Casa nova a venda em Cascavel ceará,casa,105.000,2,2,120,,Cascavel,,23 de ago 21:37
39,Prédio a venda na av Senador fernandes Távora,casa,750.000,4,4,,,Fortaleza, Henrique Jorge,23 de ago 21:21
40,"Casa com 3 dormitórios à venda, 134 m² por R$ 695.000 - São Bento - Fortaleza/CE",casa,695.000,3,4,134,,Fortaleza, Messejana,23 de ago 21:14
41,Casa para venda em Caucaia,casa,40.000,,,,,Caucaia, Tabapuá Brasília,23 de ago 21:12
42,Terreno no bairro da Jandaiguaba,casa,75.000,,,,,Caucaia, Capuan,23 de ago 21:11
43,VENDE-SE ESSA CASA,casa,35.000,2,1,,,Fortaleza, Jangurussu,23 de ago 20:55
44,Oportunidade De Sair do Aluguel!!! Repasso Casa de Alameda no Moradas Parque,casa,45.000,2,1,,,Pacatuba, Senador Carlos Jereissati,23 de ago 20:53
45,"Casa com 4 dormitórios à venda por R$ 800.000,00 - Cambeba - Fortaleza/CE",casa,800.000,4,4,230,,Fortaleza, Cambeba,23 de ago 20:51
46,"Casa Duplex, 3 Vagas, Quintal, Próximo à Av. Airton Senna",casa,199.900,2,4,250,,Caucaia, Arianópolis (Jurema),23 de ago 20:36
47,Casa nova e moderna com excelente padrão de acabamento no São Bento,casa,400.039,3,3,105,,Eusébio,,23 de ago 20:27
48,Linda casa plana nova com 3 quartos no Ancuri,casa,250.014,3,2,94,,Eusébio,,23 de ago 20:27
49,"Casa em construção na Cidade Alpha Ceará, 4 suítes + gabinete + DCE, p",casa,1.650.165,4,5,234,,Eusébio,,23 de ago 20:27
50,Casa frente bosque e lago no Azur Condominio Lago no Centro do Eusébio,casa,4.700.170,4,4,334,,Eusébio,,23 de ago 20:27
1,"Casa com churrasqueira, chuveirão e 2 suites no Ancuri",casa,199.986,2,2,82,,Eusébio,,23 de ago 20:27
2,EXCELENTE CASA + PONTO COMERCIAL NA CIDADE DOS FUNCIONÁRIOS,casa,370.000,4,3,150,,Fortaleza, Parque Manibura,23 de ago 20:16
3,"Vendo: 2 casas em Maranguape, se caso se interessar apenas por uma negociarmos também",casa,0,2,1,110,1,Maranguape, Novo Maranguape I,23 de ago 20:01
4,Imóvel para venda com 223 metros quadrados com 3 quartos em Luzardo Viana - Maracanaú - CE,casa,1.200.000,3,3,223,,Maracanaú, Luzardo Viana,23 de ago 19:49
5,Duplex em condomínio com 3 suítes as margens da CE040,casa,600.066,3,3,130,,Eusébio,,23 de ago 19:46
6,Casa a venda,casa,50.000,,,,,Fortaleza, Vila Velha,23 de ago 19:26
7,Casa com piscina no Eusébio,casa,290.000,3,2,150,,Eusébio, Coité,23 de ago 19:24
8,Imóvel para venda com 106 metros quadrados com 3 quartos em São João do Tauape - Fortaleza,casa,400.000,3,2,106,,Fortaleza, Tauape,23 de ago 19:21
9,"Vendo Duplex na Paupina R$155.000,00",casa,155.000,4,3,,,Fortaleza, São Bento,23 de ago 19:10
10,Casa com 3 quartos em rua privativa no Eusébio,casa,359.000,3,2,93,,Eusébio,,23 de ago 19:10
11,Casa Plana Em Rua Privativa- (Lagoa Dos Pássaros Pires Façanha ),casa,380.000,3,2,198,,Eusébio,,23 de ago 19:09
12,"Casa com moveis projetados, energia solar e poço na Cidade Alpha",casa,2.800.000,4,4,335,,Eusébio,,23 de ago 19:03
13,Quer morar bem pertinho de tudo?,casa,750.075,4,4,165,,Fortaleza, Cajazeiras,23 de ago 18:55
14,Casa de condomínio em Rua Rafael Tobias - José de Alencar - Fortaleza/CE,casa,579.560,4,5,166,,Fortaleza, José de Alencar,23 de ago 18:44
15,Imóvel para venda com 60 metros quadrados com 2 quartos em Prefeito José Walter - Fortalez,casa,250.000,2,2,60,,Fortaleza, Prefeito José Walter,23 de ago 18:41
16,Casa de condominio a venda com 140 m com 3 quartos em Condominio jardins da serra - Maraca,casa,500.000,3,5,160,,Maracanaú, Luzardo Viana,23 de ago 18:40
17,Imóvel à venda - possui 90 metros quadrados com 3 quartos em Campo Alegre - Juazeiro do No,casa,177.000,3,2,90,,Juazeiro do Norte, Campo Alegre,23 de ago 18:39
18,"Casa com 3 Quartos e 4 banheiros à Venda, 180 m² por R$ 1.100.000",casa,1.100.000,3,4,180,,Eusébio, Urucunema,23 de ago 18:39
19,CASA PLANA COM MEZANINO PANORÂMICO.,casa,850.000,3,3,165,,Aquiraz,,23 de ago 18:26
20,RECEBA UMA SIMULAÇÃO E APROVAÇÃO DE CRÉDITO,casa,215.000,3,2,90,,Fortaleza, Pedras,23 de ago 18:24
21,CASA A VENDA EM PEDRAS FINANCIADA PELA CAIXA ECONÔMICA,casa,225.000,3,2,90,,Fortaleza, Pedras,23 de ago 18:20
22,Casa a venda - barra do Ceará,casa,250.000,5,3,74,1,Fortaleza, Barra do Ceará,23 de ago 18:19
23,"CASA A VENDA NO BARROCÃO PRÓXIMO A REDE MAX, RECEBA SIMULAÇÃO E ANALISE DE CRÉDITO",casa,225.000,3,1,90,,Fortaleza, Pedras,23 de ago 18:17
24,"CASA FINANCIADA PELA CAIXA, RECEBA UMA SIMULAÇÃO E APROVAÇÃO DE CRÉDITO",casa,190.000,3,2,90,,Fortaleza, Pedras,23 de ago 18:14
25,Casa de condomínio em Rua Rafael Tobias - José de Alencar - Fortaleza/CE,casa,1.299.420,3,3,277,,Fortaleza, José de Alencar,23 de ago 18:12
26,CASA A VENDA EM PEDRAS ACEITA FINANCIAMENTO DA CAIXA ECONÔMICA,casa,215.000,3,2,90,,Fortaleza, Pedras,23 de ago 18:11
27,"CASA A VENDA EM PEDRAS, CASAS DA CAIXA ECONÔMICA",casa,200.000,3,2,90,,Fortaleza, Pedras,23 de ago 18:08
28,"CASA A VENDA FINANCIADA PELA CAIXA, RECEBA UMA SIMULAÇÃO SEM COMPROMISSO",casa,215.000,3,1,90,,Fortaleza, Pedras,23 de ago 18:04
29,"CASA A VENDA EM PEDRAS( ANCURÍ) , 10MIN DE MESSEJANA, APROVAMOS O SEU CRÉDITO NA CAIXA",casa,195.000,2,2,90,,Fortaleza, Pedras,23 de ago 18:03
30,CASA A VENDA NO ANCURÍ RECEBA UMA SIMULAÇÃO E ANALISE DE CRÉDITO,casa,195.000,2,2,90,,Fortaleza, Pedras,23 de ago 18:03
31,CASAS A VENDA FINANCIADO PELA CAIXA EM PEDRAS E REGIÃO,casa,185.000,2,2,80,,Fortaleza, Pedras,23 de ago 18:01
32,Imóvel para venda com 80 metros quadrados com 3 quartos em Passaré - Fortaleza - CE,casa,420.000,3,2,80,,Fortaleza, Passaré,23 de ago 18:00
33,Casa Duplex em Condominio na Sapiranga com 03 quartos e 04 vagas,casa,395.000,3,3,100,,Fortaleza, Sapiranga-Coité,23 de ago 17:57
34,Imóvel para venda tem 100 metros quadrados com 3 quartos em Sapiranga - Fortaleza - CE,casa,395.000,3,3,100,,Fortaleza, Sapiranga-Coité,23 de ago 17:57
35,Linda casa duplex no Edson Queiroz - Fortaleza - CE,casa,990.000,4,5,640,,Fortaleza, Edson Queiroz,23 de ago 17:56
36,Imóvel para venda possui 70000 metros quadrados com 7 quartos em Centro - Caucaia - CE,casa,1.075.000,5,5,70000,,Caucaia, Centro,23 de ago 17:53
37,Excelente Casa Duplex no Melhor do São Bento!,casa,700.000,4,4,175,,Fortaleza, São Bento,23 de ago 17:34
38,CASA NA MESSEJANA,casa,299.000,2,2,100,,Fortaleza, Messejana,23 de ago 17:23
39,Duplex de esquina com 4 suites e projetados na Cidade Alpha,casa,1.690.001,4,4,230,,Eusébio,,23 de ago 17:18
40,Casa Duplex novíssima para aluguel na Cidade Alpha,casa,12.500,4,4,253,,Eusébio,,23 de ago 17:13
41,Repasso Casa a 300m da CE 060 no Jereissati 3,casa,70.000,3,2,,,Pacatuba, Senador Carlos Jereissati,23 de ago 16:54
42,Imóvel para venda com 140 metros quadrados com 3 quartos em Sapiranga - Fortaleza - CE,casa,399.000,3,1,140,,Fortaleza, Sapiranga-Coité,23 de ago 16:46
43,Essa casa pode mudar a sua vida,casa,499.049,3,3,110,,Eusébio,,23 de ago 16:42
44,Casas duplex proximo a estrada do fio com 3 suites e fino acabamento,casa,440.032,3,3,93,,Eusébio,,23 de ago 16:42
45,"Duplex novo pra morar bem em Urucunema, Eusébio",casa,425.205,3,3,87,,Eusébio,,23 de ago 16:42
46,"Casa plana com 3 vagas , 2 quartos , 2 banheiros em MARANGUAPE!!!",casa,190.000,2,2,90,,Maranguape, Novo Maranguape I,23 de ago 16:33
47,Casa em Rua pública,casa,300.000,3,2,133,1,Caucaia, Icaraí,23 de ago 16:15
48,"Casa com móveis projetados, energia solar e poço na Cidade Alpha Ceará",casa,2.800.280,4,4,335,,Eusébio,,23 de ago 16:10
49,Vendo,casa,,3,2,,,Fortaleza, Jardim Guanabara,23 de ago 15:52
50,(Oportunidade) Casa Jardins do Lago para venda com 170 m² e 3 suítes,casa,1.100.000,3,4,170,,Eusébio, Urucunema,23 de ago 15:49
1,Vende-se casa no fortim,casa,80.000,2,2,,,Fortim,,23 de ago 15:28
2,apartamento térreo com piscina privativa e área gourmet mobiliada,casa,210.000,2,2,79,,Fortaleza, Barra do Ceará,23 de ago 15:23
3,Vendo Mansão Próxima da Praia em Paracuru-Ce,casa,1.150.000,5,5,265,,Paracuru,,23 de ago 15:14
4,Linda casa na Cidade Alpha Ceará com área de lazer privativa,casa,2.800.280,5,5,403,,Eusébio,,23 de ago 15:11
5,Repasso Casa de Alameda no Condomínio Moradas Parque!!!,casa,45.000,2,1,,,Pacatuba, Senador Carlos Jereissati,23 de ago 15:08
6,Casa novinha com 2 suítes no Ancuri,casa,250.021,2,2,89,,Fortaleza, Pedras,23 de ago 14:56
7,"Casa linda plana com 3 suites e piscina no condomínio Vila do Porto, Pecém",casa,570.075,3,3,150,,Eusébio,,23 de ago 14:56
8,CASA A VENDA EM PEDRAS E REGIÃO FINANACIA PELA CAIXA,casa,205.000,3,2,90,,Fortaleza, Pedras,23 de ago 14:47
9,CASA A VENDA FINANCIADA PELA CAIXA ECONÔMICA,casa,195.000,3,2,90,,Fortaleza, Pedras,23 de ago 14:08
10,CASAS EM ANUCURÍ E PEDRAS E REGIÃO FINANCIADA PELA CAIXA ECONÔMICA,casa,210.000,3,2,90,,Fortaleza, Pedras,23 de ago 14:07
11,"CASA A VENDA NO BAIRRO ANCURÍ PEDRAS, A 10min DE MESSEJANA FORTALEZA",casa,185.000,2,2,44,,Fortaleza, Pedras,23 de ago 14:05
12,CASA A VENDA NO ANCURÍ FINANCIA PELA CAIXA MINHA CASA MINHA VIDA,casa,177.000,2,2,80,,Fortaleza, Pedras,23 de ago 14:05
13,"CASA A VENDA NO ANCURÍ COM ENTRADA FACILITADA, APROVAMOS O SEU CRÉDITO",casa,230.000,3,2,90,,Fortaleza, Pedras,23 de ago 14:04
14,"Grande investimento em Pedras/Itatinga,Casa de Alto Padrão,Mais informações",casa,215.000,2,2,80,,Itaitinga,,23 de ago 14:00
15,Casa de alto padrão com 4 suítes na Cidade Alpha,casa,2.500.000,4,5,330,,Eusébio, Cidade Alpha,23 de ago 13:59
16,"EXCELENTE CASA A VENDA A 10MIN DE MESSEJANA FORTALEZA, BAIRRO PEDRAS!!",casa,220.000,3,2,90,,Fortaleza, Pedras,23 de ago 13:58
17,"Casa plana em condomínio fechado para VENDA no Bairro José de Alencar, Fortaleza/CE",casa,350.000,3,3,105,,Fortaleza, José de Alencar,23 de ago 13:54
18,Vendo casa/terreno,casa,130.000,2,,,,Fortaleza, Boa Vista-Castelão,23 de ago 13:52
19,"Grande Investimento no Ancuri/Itatinga, Linda CASA ao seu alcance,mais informações",casa,185.000,2,2,70,1,Itaitinga,,23 de ago 13:42
20,"CASA A VENDA NO BAIRRI( ANCURÍ PEDRAS) 10MIN DE MESSEJANA, APROVAMOAS O SEU CRÉDITO NA CAI",casa,215.000,3,2,90,,Fortaleza, Pedras,23 de ago 13:40
21,"CASA A VENDA EM PEDRAS, RECEBA UMA SIMULAÇÃO E ANALISE DE CRÉDITO",casa,198.000,2,2,80,,Fortaleza, Pedras,23 de ago 13:39
22,VENDE SE CASA NA PAUPINA,casa,1,,,,,Fortaleza, São Bento,23 de ago 13:38
23,Imóvel para venda com 85 metros quadrados com 2 quartos em Ancuri - Itaitinga - CE,casa,55.000,2,1,85,1,Itaitinga,,23 de ago 13:37
24,VENDE-SE CASA DUPLEX NASCENTE COM PISCINA NO BAIRRO BOA VISTA EM FORTALEZA CEARÁ,casa,490.000,3,5,124,,Fortaleza, Boa Vista-Castelão,23 de ago 13:29
25,Imóvel para venda tem 85 metros quadrados com 2 quartos em Ancuri - Itaitinga - CE,casa,55.000,2,1,85,1,Itaitinga,,23 de ago 13:29
26,Imóvel para venda com 85 metros quadrados com 2 quartos em Ancuri - Itaitinga - CE,casa,45.000,2,1,85,,Itaitinga,,23 de ago 13:23
27,Imóvel para venda com 85 metros quadrados com 2 quartos em Ancuri - Itaitinga - CE,casa,55.000,2,2,85,1,Itaitinga,,23 de ago 13:23
28,Imóvel para venda com 50 metros quadrados com 2 quartos em Joaquim Távora - Fortaleza - CE,casa,125.000,2,1,50,,Fortaleza, Joaquim Távora,23 de ago 13:19
29,Imóvel para venda possui 90 metros quadrados com 3 quartos em Ancuri - Itaitinga - CE,casa,230.000,3,2,90,,Itaitinga,,23 de ago 13:18
30,Imóvel para venda tem 85 metros quadrados com 3 quartos em Ancuri - Itaitinga - CE,casa,215.000,3,2,87,,Itaitinga,,23 de ago 13:18
31,"OPORTUNIDADE DE CASA EM PEDRAS, FINANCIA PELA CAIXA ECONÔMICA",casa,200.000,3,2,90,,Fortaleza, Pedras,23 de ago 13:18
32,VENDE-SE PRÉDIO RESIDENCIAL E COMERCIAL A 100M DA AV. ALBERTO CRAVEIRO,casa,690.000,3,3,272,,Fortaleza, Boa Vista-Castelão,23 de ago 13:17
33,"Excelente casa plana, solta, com amplo quintal e a poucas quadras do North Shopping Jóquei",casa,720.000,4,4,190,,Fortaleza, Henrique Jorge,23 de ago 13:17
34,Imóvel para venda com 85 metros quadrados com 2 quartos em Ancuri - Itaitinga - CE,casa,55.000,2,1,85,1,Itaitinga,,23 de ago 13:14
35,Imóvel para venda com 85 metros quadrados com 2 quartos em Ancuri - Itaitinga - CE,casa,55.000,2,1,85,1,Itaitinga,,23 de ago 13:14
36,Imóvel para venda tem 85 metros quadrados com 3 quartos em Ancuri - Itaitinga - CE,casa,60.000,3,2,85,,Itaitinga,,23 de ago 13:10
37,Casa plana de alto padrão com 3 suites na Cidade Alpha,casa,1.270.014,3,3,193,,Eusébio,,23 de ago 13:09
38,Compre seu imóvel,casa,22.000,2,2,100,,Fortaleza, Maraponga,23 de ago 13:08
39,Planeje agora a compra do seu imóvel,casa,18.000,2,2,100,,Fortaleza, Sabiaguaba,23 de ago 13:07
40,"Casa com 3 dormitórios à venda, 97 m² por R$ 390.000,00 - Lagoa Redonda - Fortaleza/CE",casa,390.000,3,3,98,,Fortaleza, Lagoa Redonda,23 de ago 13:07
41,"Casa com 211,49 m², na bairro Salinas disponível a venda",casa,1.060.000,3,4,211,,Fortaleza, Salinas,23 de ago 13:06
42,"Apartamento à venda de 50m² com 2 quartos por R$ 158.000,00 no Ancuri - Itaitinga/CE",casa,158.000,2,2,50,1,Itaitinga,,23 de ago 13:05
43,Imóvel para venda com 80 metros quadrados com 2 quartos em Bairro Ponta da Serra - Itaitin,casa,180.000,2,2,80,1,Itaitinga,,23 de ago 13:03
44,Imóvel para venda tem 85 metros quadrados com 2 quartos em Ancuri - Itaitinga - CE,casa,55.000,2,2,85,1,Itaitinga,,23 de ago 13:00
45,CASAS DUPLEX C/ 3 SUITES,casa,850.000,3,3,180,,Cascavel,,23 de ago 12:56
46,Venda-se casa,casa,,3,3,,,Pacatuba, Pracinha,23 de ago 12:52
47,"Casa com 3 dormitórios à venda, 100 m² por R$ 240.000 - Mondubim - Fortaleza/CE",casa,240.000,3,1,100,,Fortaleza, Mondubim,23 de ago 12:43
48,Casa triplex com ponto comercial,casa,230.000,3,2,59,1,Fortaleza, Monte Castelo,23 de ago 12:42
49,Casa na granja Lisboa,casa,50.000,2,1,,,Fortaleza, Granja Lisboa,23 de ago 12:40
50,Casa em Rua Privativa ( atrás do shopping do Eusébio ),casa,739.000,4,3,189,,Eusébio, Tamatanduba,23 de ago 12:38
