section,descriçao,Tipo,valor,quartos,banheiros,metros_quadrados,vagas_carro,cidade,bairro,data de postagem
8,"SI: Casa com entrada zero pelo Minha Casa Minha Vida, a 15 minutos de Messejana, 2 quartos",casa,160.000,2,1,70,1,Fortaleza, Pedras,22 de ago 12:43
9,Casa para vender,casa,34.000,2,1,80,,Russas,,22 de ago 12:37
10,"Lindo sobrado,117m², 3 quartos, suites , lazer completo, a 2 quadras da praia .",casa,950.000,3,5,117,,Fortaleza, Praia do Futuro II,22 de ago 12:37
11,Casa em rua privativa no Eusébio plana ou duplex,casa,605.000,3,3,135,,Eusébio,,22 de ago 12:37
12,? CASA 3Q- IMPERDÍVEL. MORE NO QUE É SEU ?,casa,185.000,3,2,93,,Fortaleza, Sapiranga-Coité,22 de ago 12:32
13,Casa plana com 3 suites na Cidade Alpha,casa,1.270.000,3,3,193,,Eusébio, Cidade Alpha,22 de ago 12:28
14,Vendo casa com 5 suítes e 265m²,casa,899.000,5,5,270,,Fortaleza, Cidade dos Funcionários,22 de ago 12:08
15,CASA NA SABIAGUABA,casa,190.000,3,2,120,,Eusébio, Cararu,22 de ago 11:54
16,casa eusebio,casa,25.600,3,3,390,,Eusébio, Coaçu,22 de ago 11:52
17,Oportunidade Vendo ou troco,casa,30.000,,,,,Maracanaú, Jarí,22 de ago 11:48
18,Apartamento a venda,casa,30.000,2,1,50,,Fortaleza, Parque Manibura,22 de ago 11:48
19,Duplex novo no Jardins do Lago com 4 suites + piscina,casa,1.350.000,4,4,220,,Eusébio,,22 de ago 11:44
20,CASA PLANA TERRAS ALPHAVILLE CEARA 02,casa,1.100.000,3,4,200,,Eusébio, Cidade Alpha,22 de ago 11:40
21,Casa á venda!,casa,450.000,3,3,840,,Guaramiranga,,22 de ago 11:38
22,Casa com terreno 16x25 loteamento cidade nova Jaguaribe CE,casa,70.000,2,1,74,,Jaguaribe,,22 de ago 11:35
23,"Vendo casa duplex, Direto C/ Proprietário",casa,290.000,4,3,91,,Aquiraz,,22 de ago 11:21
24,Casa no boleto,casa,250.000,2,2,98,,Fortaleza, Parangaba,22 de ago 11:20
25,Casa no Eusebio,casa,190.000,2,1,90,,Eusébio, Centro,22 de ago 11:16
26,casa no eusebio luk,casa,23.600,3,3,250,,Eusébio, Coaçu,22 de ago 11:13
27,BELÍSSIMA CASA DUPLEX VILLAGE MONTE PRINCE,casa,245.000,2,1,60,1,Fortaleza, Prefeito José Walter,22 de ago 11:10
28,casa no eusebio (luk),casa,30.600,3,3,369,,Eusébio, Coaçu,22 de ago 11:08
29,casa em coaçu luk,casa,28.900,3,3,290,,Eusébio, Coaçu,22 de ago 11:00
30,Casa plana,casa,40.000,,,,,Eusébio, Coaçu,22 de ago 10:57
31,Excelente Duplex No Passaré,casa,580.000,3,3,,,Fortaleza, Passaré,22 de ago 10:57
32,Casa com piscina Parcelado,casa,220.000,2,2,140,,Aquiraz,,22 de ago 10:54
33,casa no eusebio coaçu,casa,48.600,3,3,250,,Eusébio, Coaçu,22 de ago 10:53
34,"OPORTUNIDADE!!!!! Casa Dupléx, excelente localização no Eusébio no Coité",casa,349.000,3,4,118,,Eusébio, Coité,22 de ago 10:49
35,Casa Duplex Venda ou troca,casa,310.000,4,4,180,,Fortaleza, Quintino Cunha,22 de ago 10:40
36,GE-Casa para venda com 2 quartos em Gereraú - Itaitinga - CE,casa,160.000,2,1,70,1,Gereraú, Itaitinga,22 de ago 10:39
37,Casa em Aquiraz,casa,270.000,3,1,120,,Aquiraz,,22 de ago 10:39
38,Casa em Pacatuba,casa,70.000,3,1,,,Pacatuba, São Luiz,22 de ago 10:34
39,"Casa à venda com 2 quartos por R$ 185.000,00 no Ancuri - Itaitinga/CE",casa,185.000,2,2,20,,Itaitinga,,22 de ago 10:32
40,"Casa à venda de 92m² com 3 quartos por R$ 195.000,00 no Gereraú - Itaitinga/CE",casa,195.000,3,2,165,,Itaitinga,,22 de ago 10:32
41,casa no coaçu,casa,45.600,3,3,260,,Eusébio, Coaçu,22 de ago 10:31
42,Casa,casa,220.000,2,1,,,Fortaleza, Jardim das Oliveiras,22 de ago 10:18
43,GE- Casa para venda com 2 quartos em Gereraú - Itaitinga - CE,casa,185.000,2,2,84,1,Gereraú, Itaitinga,22 de ago 10:12
44,Duplex no Centro de Horizonte,casa,250.000,4,4,312,,Horizonte, Centro,22 de ago 10:12
45,Chácara a venda,casa,160.000,2,3,460,1,Juazeiro do Norte, Centro,22 de ago 09:55
46,GE-Casa para venda com 2 quartos em Barrocão - Itaitinga - CE,casa,190.000,2,3,90,1,Itaitinga, Barrocão,22 de ago 09:55
47,GE-Casa em Condomínio com 3 quartos em Centro - Eusébio - CE,casa,584.000,3,5,105,1,Eusébio, Centro,22 de ago 09:38
48,Casa de Condomínio DENTRO DE FORTALEZA com 3 Quartos!,casa,580.000,3,3,140,,Fortaleza, Cidade 2000,22 de ago 09:37
49,GE-Casa para venda com 2 quartos no Gereraú - Itaitinga - CE,casa,175.000,2,1,80,1,Gereraú, Itaitinga,22 de ago 09:36
50,GE-Casa para REPASSE NA JORGE FIGUEIREDO,casa,85.000,3,2,84,1,Fortaleza, Pedras,22 de ago 09:35
1,GE -Casa para venda em Pedras/Jorge Figuereido - Fortaleza - CE,casa,203.000,2,2,87,1,Fortaleza, Pedras,22 de ago 09:34
2,3 Quartos 2 Banheiro,casa,250.000,3,2,72,,Fortaleza, Montese,22 de ago 09:30
3,Village Porto Riviera Casas em condomínio para aluguel 225 m2 com 3 quartos,casa,1.250.000,3,5,225,,Aquiraz,,22 de ago 09:28
4,GE-Casa para venda com 2 quartos em Pedras/Jorge Figuereido - Fortaleza - CE,casa,220.000,2,2,90,1,Fortaleza, Pedras,22 de ago 09:22
5,"CASA PADRAO CAIXA ,DOCUMENTADA E QUITADA 39.000,00 PARCELAMO zap *",casa,39.000,2,1,140,,Horizonte, Queimadas,22 de ago 09:18
6,FORTALEZA - Casa Padrão - Quintino Cunha,casa,600.000,4,5,302,,Fortaleza, Quintino Cunha,22 de ago 09:13
7,CASA NA PRAIA DAS FONTES / COM PISCINA,casa,140.000,2,2,190,,Fortaleza, José Bonifácio,22 de ago 09:02
8,Vendo Casa,casa,80.000,3,1,,,Caucaia, Campo Grande,22 de ago 08:53
9,Linda Casa Duplex no Loteamento Cartier com 3 quartos nascente,casa,420.000,3,3,108,,Fortaleza, Mondubim,22 de ago 08:48
10,Qualidade de vida você encontra nessa casa,casa,699.999,3,3,108,,Eusébio,,22 de ago 08:14
11,Casa toda mobiliada com 4 suites e piscina na Cidade Alpha,casa,2.250.022,4,4,250,,Eusébio,,22 de ago 08:14
12,Casa sensacional com fachada super moderna num dos melhores residenciais da Cidade Alpha,casa,1.650.007,5,4,274,,Eusébio,,22 de ago 08:14
13,"Casa com 3 dormitórios à venda, 129 m² por R$ 530.000,00 - Sapiranga - Fortaleza/CE",casa,530.000,3,4,129,,Fortaleza, Sapiranga-Coité,22 de ago 08:13
14,"Casa com 3 dormitórios à venda, 110 m² por R$ 410.000,00 - Maraponga - Fortaleza/CE",casa,410.000,3,2,110,,Fortaleza, Jardim Cearense,22 de ago 08:08
15,"Casa com 4 dormitórios à venda, 158 m² por R$ 899.900 - Eusébio - Eusébio/CE",casa,899.900,4,5,158,,Eusébio,,22 de ago 08:05
16,"Casa à venda em Fortaleza, Centro - 134m² - Ótima localização! REF: 451",casa,320.000,2,1,134,,Fortaleza, Centro,22 de ago 07:45
17,Casa à Venda no Bairro Meireles REF: 445,casa,2.700.000,5,5,660,,Fortaleza, Aldeota,22 de ago 07:34
18,"Casa com 4 dormitórios à venda, 160 m² por R$ 800.000,00 - Mangabeira - Eusébio/CE",casa,800.000,4,4,160,,Eusébio, Centro,22 de ago 07:30
19,"Casa com 3 dormitórios à venda, 105 m² por R$ 599.990 - Centro - Eusébio/CE",casa,599.990,3,4,105,,Eusébio,,22 de ago 07:27
20,Beach Riviera Ref.:191,casa,2.233.000,3,4,203,,Aquiraz,,22 de ago 07:26
21,Casa no interio,casa,110.000,,,,,Maranguape, Outra Banda,22 de ago 07:07
22,CASA DUPLEX COM 3 SUÍTES E PISCINA NO CENTRO DO EUSÉBIO,casa,750.000,3,4,195,,Eusébio,,22 de ago 06:35
23,"Casa em Condomínio para Venda em Juazeiro do Norte, PLANALTO, 4 dormitórios, 4 suítes, 4 b",casa,550.000,4,4,153,,Juazeiro do Norte, Planalto,22 de ago 05:28
24,"Casa com 4 dormitórios à venda, 498 m² por R$ 1.750.000,00 - De Lourdes - Fortaleza/CE",casa,1.750.000,4,5,498,,Fortaleza, De Lourdes,22 de ago 04:46
25,"Casa com 3 dormitórios à venda, 130 m² por R$ 799.999 - Engenheiro Luciano Cavalcante - Fo",casa,799.999,3,4,130,,Fortaleza, Engenheiro Luciano Cavalcante,22 de ago 03:37
26,Térrea para venda tem 170 metros quadrados com 3 quartos em Cidade Alpha - Eusébio - CE,casa,1.290.000,3,4,170,,Eusébio, Cidade Alpha,22 de ago 02:27
27,Duplex a venda no bairro Sapiranga.,casa,520.000,4,1,133,,Fortaleza, Sapiranga-Coité,22 de ago 02:21
28,"Casa com 2 dormitórios à venda, 80 m² por R$ 210.000,00 - Parques das Flores - Aquiraz/CE",casa,210.000,2,1,80,,Aquiraz,,22 de ago 02:08
29,"Sobrado com 3 dormitórios à venda, 240 m² por R$ 950.000,00 - Cumbuco - Caucaia/CE",casa,950.000,3,3,240,,Caucaia, Cumbuco,22 de ago 01:29
30,"Sobrado com 4 dormitórios à venda, 280 m² por R$ 1.690.000,00 - Cumbuco - Caucaia/CE",casa,1.690.000,4,5,280,,Caucaia, Cumbuco,22 de ago 01:29
31,Térrea para venda possui 193 metros quadrados com 3 quartos em Cidade Alpha - Eusébio - CE,casa,1.270.000,3,4,193,,Eusébio, Cidade Alpha,22 de ago 01:03
32,"Casa com 4 dormitórios à venda, 220 m² por R$ 1.390.000,00 - Urucunema - Eusébio/CE",casa,1.390.000,4,4,220,,Eusébio,,22 de ago 01:00
33,"Jardins do Lago - Casa com 3 dormitórios à venda, 195 m² por R$ 1.200.000 - Urucunema - Eu",casa,1.200.000,3,4,195,,Eusébio, Urucunema,22 de ago 00:57
34,"Terras Alphaville - Casa com 4 dormitórios à venda, 338 m² por R$ 1.990.000 - Terras Alpha",casa,1.990.000,4,4,339,,Eusébio,,22 de ago 00:56
35,Casa Padrão para Venda em Meireles Fortaleza-CE,casa,1.350.000,3,3,254,1,Fortaleza, Meireles,22 de ago 00:50
36,"Casa à venda, Pavuna, Pacatuba, CE",casa,210.000,2,2,80,1,Pacatuba, Pavuna,22 de ago 00:31
37,Casa com 3 quarto Aquiraz,casa,350.000,3,2,83,,Aquiraz,,22 de ago 00:18
38,Casa com Piscina,casa,220.000,3,1,180,1,Eusébio,,22 de ago 00:17
39,Casa no eusébio,casa,200.000,3,4,150,,Eusébio,,22 de ago 00:09
40,Casa com Piscina,casa,250.000,3,3,150,1,Eusébio,,22 de ago 00:08
41,Vendo casa no Henrique Jorge,casa,,3,3,190,,Fortaleza, Henrique Jorge,22 de ago 00:08
42,"Casa Duplex no Alphaville Fortaleza à venda, 400 m² por R$ 3.000.000 -Eusébio/CE",casa,3.000.000,5,5,400,,Eusébio,,22 de ago 00:04
43,"Casa Duplex Alphaville Fortaleza com 6 dormitórios à venda, por R$ 3.900.000 - Eusébio/CE",casa,3.900.000,5,5,480,,Eusébio,,21 de ago 23:54
44,"Casa Alphaville Fortaleza com 5 dormitórios à venda, 368 m² por R$ 3.500.000 - Eusébio/CE",casa,3.500.000,5,5,369,,Eusébio,,21 de ago 23:53
45,"Casa Alphaville Fortaleza com 5 dormitórios à venda, 479 m² por R$ 5.300.000 - Eusébio/CE",casa,5.300.000,5,5,479,,Eusébio,,21 de ago 23:53
46,Uma bela casa bem localizada,casa,200.000,3,1,,,Jijoca de Jericoacoara,,21 de ago 23:43
47,"CASA RESIDENCIAL em ARARIPE - CE, Sipaúba I",casa,70.086,2,1,49,,Araripe,,21 de ago 23:22
48,CASA EM AQUIRAZ,casa,190.000,3,2,280,,Aquiraz,,21 de ago 23:18
49,Casa 3 quartos com suíte à venda no Amora Residence - Confiancce Imóveis,casa,599.000,3,4,122,1,Eusébio, Coité,21 de ago 23:10
50,Casa em Rua publica,casa,245.000,3,3,265,,Eusébio,,21 de ago 23:06
1,Casa praia porteira fechada Beberibe 400.000,casa,400.000,4,4,420,,Fortaleza, Mondubim,21 de ago 22:59
2,Casa com 9 dormitórios à venda por R$ 350.000 - Itaperi - Fortaleza/CE,casa,350.000,5,3,216,,Fortaleza, Itaperi,21 de ago 22:47
3,Vende-se Casa,casa,,2,2,,,Fortaleza, Conjunto Ceará II,21 de ago 22:40
4,Casa à venda por R$ 220.000 - Itaperi - Fortaleza/CE,casa,220.000,5,5,210,1,Fortaleza, Itaperi,21 de ago 22:35
5,"Casa com 2 dormitórios à venda, 75 m² por R$ 140.000,00 - Novo Maranguape II - Maranguape/",casa,140.000,2,1,76,,Maranguape, Novo Maranguape II,21 de ago 22:30
6,"Casa com 4 dormitórios à venda, 190 m² por R$ 1.220.000,00 - Urucunema - Eusébio/CE",casa,1.220.000,4,5,190,,Eusébio, Urucunema,21 de ago 22:30
7,Duplex novo situado no bairro Pedras,casa,320.003,3,3,117,,Fortaleza, Pedras,21 de ago 22:29
8,Casa plana com ótimo acabamento próx a Washington Soares,casa,359.000,3,2,90,,Fortaleza, São Bento,21 de ago 22:29
9,"Casa nova na Cidade Alpha Porteira fechada super completa, é só trazer as malas",casa,1.950.195,4,4,314,,Eusébio,,21 de ago 22:29
10,IMPONENTE CASA DUPLEX DE ALTO PADRÃO NA JOSÉ DE ALENCAR,casa,1.150.000,4,4,600,,Fortaleza, José de Alencar,21 de ago 22:13
11,Casa em Sobral,casa,,3,,,,Fortaleza, Jacarecanga,21 de ago 21:56
12,Mucambo ceara,casa,135.000,3,2,130,1,Mucambo,,21 de ago 21:55
13,Casa com piscina,casa,200.000,3,3,110,1,Eusébio,,21 de ago 21:53
14,"Casa com 4 dormitórios à venda, 220 m² por R$ 990.000,00 - Parque Manibura - Fortaleza/CE",casa,990.000,4,5,221,,Fortaleza, Parque Manibura,21 de ago 21:42
15,"Casa com 3 dormitórios à venda, 80 m² por R$ 350.000,00 - Jardim Icaraí - Caucaia/CE",casa,350.000,3,2,81,,Caucaia, Icaraí,21 de ago 21:41
16,"Casa com 7 dormitórios à venda, 747 m² por R$ 2.350.000 - Engenheiro Luciano Cavalcante -",casa,2.350.000,5,5,747,,Fortaleza, Engenheiro Luciano Cavalcante,21 de ago 21:36
17,Vendo uma casa,casa,60.000,3,2,,,Fortaleza, Vicente Pinzon,21 de ago 21:22
18,"VENDO PREDIO DE ESQUINA, GERADOR DE RENDA",casa,350.000,5,5,250,,Itaitinga, Barrocão,21 de ago 21:20
19,VENDO DUPLEX NO PARQUE DOM PEDRO !!,casa,280.000,2,2,80,,Itaitinga, Parque Dom Pedro,21 de ago 21:20
20,Vendo linda casa no Crato!,casa,370.000,3,2,130,,Crato, Mirandão,21 de ago 21:20
21,FINANCIAMENTO CAIXA !! CASA DE 3 QUARTOS,casa,182.000,3,2,84,,Itaitinga, Jabuti,21 de ago 21:19
22,ENTRADA ZERO !! COMPRE SOMENTE COM SEU CPF!!,casa,150.000,2,1,150,,Itaitinga, Gereraú,21 de ago 21:19
23,Bairro Ancuri Casas para financiamento próx a messejana,casa,195.000,2,2,90,,Itaitinga, Ancuri,21 de ago 21:19
24,ITAITINGA !! CASA DE 2 QUARTOS,casa,180.000,2,2,72,,Gereraú," Itaitinga, Centro",21 de ago 21:19
25,BELISSIMA CASA NO BAIRRO ANCURI !!!,casa,188.000,3,2,81,,Itaitinga, Ancuri,21 de ago 21:18
26,Casas novas !! prox a messejana !! 2 suites,casa,194.900,3,2,80,,Itaitinga, Barrocão,21 de ago 21:18
27,Casa Moderna e Sofisticada 100% projetada e mobiliada na Cidade Alpha,casa,2.200.032,4,4,280,,Eusébio,,21 de ago 21:15
28,"Duplex com poço, energia solar e lago natural na Cidade Alpha",casa,1.450.015,4,4,212,,Eusébio,,21 de ago 21:15
29,Venda de casa,casa,150.000,2,2,,,Horizonte, Planalto Horizonte,21 de ago 21:01
30,Vendo casa no bairro Papicu,casa,850.000,5,5,437,,Fortaleza, Papicu,21 de ago 20:55
31,Casa,casa,,3,1,,,Paraipaba,,21 de ago 20:41
32,"Casa com 3 dormitórios à venda, 85 m² por R$ 350.000,00 - Passaré - Fortaleza/CE",casa,350.000,3,2,85,,Fortaleza, Parque Dois Irmãos,21 de ago 20:38
33,Casa no Papicu disponível a venda,casa,490.000,3,3,149,,Fortaleza, Vicente Pinzon,21 de ago 20:34
34,Excelente casa duplex de condomínio no Passaré,casa,600.000,3,3,94,,Fortaleza, Passaré,21 de ago 20:34
35,Duplex de alto padrão com 4 quartos e varanda gourmet na Messejana,casa,690.063,4,4,190,,Eusébio,,21 de ago 20:33
36,Casa incrível com vista para o lago no condomínio Boutique do Eusébio - Azur,casa,5.950.000,4,4,369,,Eusébio,,21 de ago 20:33
37,Duplex frente área verde no Reserva Terra Brasilis,casa,1.190.018,4,4,189,,Eusébio,,21 de ago 20:33
38,Vendo casa duplex,casa,90.000,4,2,,,Fortaleza, Prefeito José Walter,21 de ago 20:17
39,Vendo uma casa,casa,130.000,2,1,,,Fortaleza, João XXIII,21 de ago 19:58
40,Exclusividade e requinte: casa mobiliada na Cidade Alpha,casa,1.990.016,4,4,258,,Eusébio,,21 de ago 19:54
41,Casa toda projetada e mobiliada em condomínio top,casa,850.049,4,4,210,,Eusébio,,21 de ago 19:54
42,Casa pé na areia em flecheiras com 5 suites,casa,2.800.280,5,5,205,,Eusébio,,21 de ago 19:54
43,Excelente Casa Duplex em Condominio Fechado,casa,380.000,2,2,71,,Fortaleza, Dendê,21 de ago 19:54
44,"Casa com 3 dormitórios à venda, 88 m² por R$ 294.900,00 - Jaçanaú - Maracanaú/CE",casa,294.900,3,2,88,,Maracanaú, Jaçanaú,21 de ago 19:44
45,"Casa 2 Quartos, 2 Banheiros, 70m² por R$ 225.000,00",casa,225.000,2,2,70,,Fortaleza, Mondubim,21 de ago 19:43
46,Sobrado para venda com 240 metros quadrados com 4 quartos em Jardim Cearense - Fortaleza -,casa,1.700.000,4,4,240,,Fortaleza, Jardim Cearense,21 de ago 19:32
47,Vendo ou troco casa na serra da palmacia,casa,190.000,5,4,,,Palmácia,,21 de ago 19:03
48,Casa em Condomínio Duplex no melhor do Bairro Messejana com 3 Quartos !,casa,239.000,3,3,60,,Fortaleza, Jangurussu,21 de ago 18:53
49,Casa Plana Edson Queiroz proximo shopping Iguatemi 4 quartos,casa,540.000,4,5,193,,Fortaleza, Edson Queiroz,21 de ago 18:43
50,CASA DUPLEX,casa,0,2,2,120,,Fortaleza, Aracapé,21 de ago 18:30
1,Casa Beberibe,casa,200.000,5,3,,,Beberibe,,21 de ago 18:12
2,Casa duplex de alto padrão em condominio no Eusébio,casa,995.000,4,4,150,,Eusébio,,21 de ago 18:11
3,Venda ou repasse,casa,,2,2,100,1,Itaitinga,,21 de ago 18:10
4,"Casa para Venda em Fortaleza, José de Alencar, 4 dormitórios, 3 suítes, 4 banheiros, 3 vag",casa,615.000,4,4,210,,Fortaleza, José de Alencar,21 de ago 18:08
5,3 QUARTOS BARROCÃO ITAITINGA !!! CASA NOVA,casa,215.000,3,2,87,,Itaitinga,,21 de ago 17:48
6,Casa Duplex com ponto comercial,casa,260.000,3,2,62,1,Fortaleza, Floresta,21 de ago 17:37
7,Oportunidade de casa plana no Eusebio em rua sem saida,casa,429.000,3,3,99,,Eusébio,,21 de ago 17:34
8,Casa de alto padrão com fachada moderna na Cidade Alpha,casa,1.790.005,4,4,252,,Eusébio,,21 de ago 17:34
9,"Casa belíssima de esquina com 5 quartos, muito ampla no Terras Alphaville",casa,1.990.000,5,5,300,,Eusébio,,21 de ago 17:34
10,Casa no Conjunto Ceará,casa,315.000,4,2,,,Fortaleza, Conjunto Ceará II,21 de ago 17:06
11,CASA PARA REPASSE NO SIQUEIRA,casa,70.000,2,1,80,1,Fortaleza, Siqueira,21 de ago 16:59
12,Duplex em localização privilegiada no Centro do Eusébio,casa,560.064,4,4,142,,Eusébio,,21 de ago 16:58
13,Casa com finissimo acabamento pronta pra morar perto do Shopping!,casa,550.035,3,3,,,Eusébio,,21 de ago 16:58
14,Duplex com acabamento de altíssimo padrão na melhor localização do Eusébio,casa,810.008,4,4,148,,Eusébio,,21 de ago 16:58
15,Casa Em Condomínio À Venda Na Lagoa Redonda,casa,940.000,3,4,148,,Fortaleza, Lagoa Redonda,21 de ago 16:30
16,Casa na Vila Brasília em Iguatu/CE,casa,117.360,3,1,77,,Iguatu, Vila Brasília,21 de ago 16:27
17,Casa com garagem,casa,39.000,2,2,,,Fortaleza, Parque Santa Maria,21 de ago 16:22
18,Casa grande a venda,casa,130.000,2,2,,,Fortaleza, Lagoa Redonda,21 de ago 16:16
19,"Dnn: Minha Casa Minha Vida, casa para venda, possibilidade de zero entrada, 2 quartos, 2 b",casa,175.000,2,2,79,,Itaitinga,,21 de ago 16:13
20,DAn:ZERO ENTRADA Imóvel para venda tem 48 metros quadrados com 2 quartos em Gereraú - Itai,casa,150.000,2,1,48,1,Itaitinga,,21 de ago 16:12
21,GE-Casa para venda com 3 quartos em Guaribas - Eusébio - CE,casa,584.000,3,5,105,,Eusébio, Guaribas,21 de ago 16:11
22,"Casa com 3 dormitórios à venda, 170 m² por R$ 430.000,00 - Parangaba - Fortaleza/CE",casa,430.000,3,3,170,,Fortaleza, Parangaba,21 de ago 16:10
23,Oportunidade no melhor da região!,casa,299.000,4,1,110,,Fortaleza, Prefeito José Walter,21 de ago 16:10
24,CUMBUCO - CASA PÉ NA AREIA EM CONDOMÍNIO FECHADO NO CUMBUCO,casa,80.000,2,2,52,1,Caucaia, Tabuba,21 de ago 16:07
25,GE-Casa para venda com 2 quartos em Gereraú - Itaitinga - CE,casa,150.000,2,1,80,1,Gereraú, Itaitinga,21 de ago 16:02
26,GE - CASA PARA REPASSE NA JORGE FIGUEREIDO,casa,85.000,3,2,84,1,Fortaleza, Pedras,21 de ago 16:02
27,Casa duplex mobiliada na Cidade Alpha - Eusébio- Ceará,casa,1.950.000,4,5,270,,Eusébio,,21 de ago 16:01
28,GE-Casa para venda com 87 metros quadrados com 2 quartos em Pedras - Fortaleza - CE,casa,203.000,2,2,87,1,Fortaleza, Pedras,21 de ago 16:01
29,No melhor do Eusébio - Casa Plana com fino acabamento.,casa,419.000,3,3,105,,Eusébio,,21 de ago 15:57
30,GE-Casa para venda com 2 quartos em Gereraú - Itaitinga - CE,casa,160.000,2,1,80,1,Gereraú, Itaitinga,21 de ago 15:55
31,CASA ALTO PADRÃO NO MIRANDÃO,casa,370.000,3,2,130,,Crato,,21 de ago 15:53
32,Casa em Rua Doutor Itamar Espíndola - Sapiranga-Coité - Fortaleza/CE,casa,529.580,3,4,123,,Fortaleza, Sapiranga-Coité,21 de ago 15:50
33,Imóvel para venda com 160 metros quadrados com 3 quartos em Guaribas - Eusébio - CE,casa,890.000,3,4,160,,Eusébio,,21 de ago 15:49
34,Casa em Avenida das Dunas - Cumbuco - Caucaia/CE,casa,1.699.120,5,5,760,,Caucaia, Cumbuco,21 de ago 15:47
35,Casa em Rua Pedro Adriano - Lagoa Redonda - Fortaleza/CE,casa,789.450,5,5,360,,Fortaleza, Lagoa Redonda,21 de ago 15:40
36,Imóvel para venda possui 252 metros quadrados com 4 quartos em Cararu - Eusébio - CE,casa,1.390.000,4,4,252,,Eusébio, Cararu,21 de ago 15:36
37,"Casa plana com lindo projeto, excelente acabamento e 3 quartos no Eusébio",casa,400.035,3,2,107,,Eusébio,,21 de ago 15:30
38,CASA EM BREJO SANTO,casa,28.000,2,1,,,Brejo Santo,,21 de ago 15:18
39,Casa parcelada no boleto,casa,210.000,2,2,90,,Fortaleza, Mondubim,21 de ago 15:16
40,Repasse Moradas Parque,casa,55.000,2,1,49,1,Pacatuba, Senador Carlos Jereissati,21 de ago 15:16
41,Imóvel para venda possui 252 metros quadrados com 4 quartos em Cararu - Eusébio - CE,casa,1.390.000,4,4,252,,Eusébio, Cararu,21 de ago 15:14
42,Casa Plana na Cidade dos Funcionários,casa,599.000,3,5,181,,Fortaleza, Cidade dos Funcionários,21 de ago 15:14
43,"SI: Duplex com 3 suítes em condomínio fechado no Eusébio,",casa,584.000,3,5,105,,Eusébio,,21 de ago 15:14
44,"SI: Casa fino acabamento no Ancuri, 2 quartos, 2 banheiros, a 15 minutos de Messejana",casa,195.000,2,2,78,,Fortaleza, Ancuri,21 de ago 15:08
45,CASA RESIDÊNCIAL QUINTAS,casa,489.900,3,3,156,,Eusébio, Coaçu,21 de ago 14:46
46,CASA PLANA DE 2 QUARTOS PACATUBA,casa,200.000,2,2,80,,Pacatuba, Pavuna,21 de ago 14:38
47,"Casas duplex 152,23m² - 4 quartos em Jardim das Oliveiras - Fortaleza - CE",casa,820.000,4,4,152,,Fortaleza, Jardim das Oliveiras,21 de ago 14:34
48,Casa zero entrada,casa,500,2,1,60,,Fortaleza, Amadeu Furtado,21 de ago 14:30
49,Belíssima casa com 3 suítes na cidade Alpha,casa,990.000,3,4,144,,Eusébio,,21 de ago 14:28
50,Belíssima casa com 4 suítes em condomínio fechado,casa,1.150.000,4,4,200,,Fortaleza, Lagoa Redonda,21 de ago 14:27
1,Belíssima mansão no Alphaville Fortaleza com vista para o mar,casa,10.000.000,5,5,850,,Aquiraz,,21 de ago 14:25
2,Casa á venda em Guaramiranga-Ce,casa,750.000,4,3,850,,Guaramiranga,,21 de ago 14:22
3,Casa proximo ao balneário de Córrego da Volta,casa,75.000,2,1,,,Itarema,,21 de ago 14:18
4,Casa Duplex 141m² - 4 Suítes em Guaribas - Eusébio - CE,casa,650.000,4,4,141,,Eusébio,,21 de ago 14:11
5,CASA COM 3 QUARTOS E 2 BANHEIROS À VENDA,casa,210.000,3,2,72,1,Fortaleza, Parquelândia,21 de ago 14:11
6,Vendo bela casa com área verde em ótima localização em Paracuru.,casa,320.000,3,2,,,Paracuru,,21 de ago 14:07
7,Vendo belíssima casa com dois quartos no Paracuru.,casa,250.000,2,2,150,1,Paracuru,,21 de ago 14:06
8,Vendo belíssima casa com quatro quartos no Paracuru.,casa,940.000,4,4,1332,,Paracuru,,21 de ago 14:04
9,Vendo belíssima casa com piscina no Paracuru.,casa,350.000,3,2,,,Paracuru,,21 de ago 14:03
10,Belíssima casa de alto padrão no Jardins Ibiza com 4 quartos.,casa,2.330.000,4,4,302,,Eusébio,,21 de ago 13:59
11,Casa duplex - De uma rua a outra - Com ponto comercial.,casa,110.000,2,,,,Fortaleza, Barra do Ceará,21 de ago 13:55
12,Imóvel 85 metros quadrados com 3 quartos em Lagoa Redonda - Fortaleza - CE,casa,379.000,3,2,85,,Fortaleza, Lagoa Redonda,21 de ago 13:45
13,"Casa Plana 97,2m² - 3 quartos em Mangabeira - Eusébio - CE",casa,440.000,3,3,97,,Eusébio,,21 de ago 13:39
14,Imóvel 3 quartos 2 suítes - acabamento de primeira - Eusébio - CE,casa,399.000,3,2,90,,Eusébio,,21 de ago 13:27
15,Duplex á venda em Guaramiranga-Ce,casa,299.000,3,3,200,,Guaramiranga,,21 de ago 13:23
16,Um tesouro de casa na Cidade Alpha Ceará,casa,2.250.022,4,4,331,,Eusébio,,21 de ago 13:19
17,Casa completa com a segurança que você necessita,casa,384.984,3,3,111,,Eusébio,,21 de ago 13:19
18,Casa Duplex em condomínio - 100m² - 3 quartos em Lagoa Redonda - Fortaleza - CE,casa,250.000,3,2,100,,Fortaleza, Lagoa Redonda,21 de ago 13:16
